snapshot_version,cutoff_date,association_id,disease_code,pmid,subject_type,subject_id,source_field,evidence_text,evidence_start,evidence_end,confidence
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-053,AD,33163613,method_model,AD-R-053-M01,abstract,assess the presence of brain tau using [18F]AV-1451 positron emission tomography,476,556,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-053,AD,33163613,method_model,AD-R-053-M02,abstract,assess the relationship of brain tau pathology to Aβ using Pittsburgh Compound B (PiB)-PET,576,666,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-053,AD,33163613,method_model,AD-R-053-M03,abstract,Multiple linear regression models,1114,1147,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-053,AD,33163613,outcome,AD-R-053-O01,abstract,significant relationship between in vivo Aβ and tau pathology in DS,1538,1605,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-053,AD,33163613,outcome,AD-R-053-O02,abstract,[18F]AV-1451 retention was higher in each Braak region in PiB(+) participants.,1634,1712,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-053,AD,33163613,population,AD-R-053-P01,abstract,A cohort of 156 participants,1441,1469,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-057,AD,37645746,entity,AD-R-057-E01,abstract,"After meta-analysis of three genome-wide association studies, comprising 44,288 participants, cis-Mendelian randomization showed that genes responsible for higher plasma SAP values are significantly associated with AD, Lewy body dementia and plasma tau concentration.",258,525,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-057,AD,37645746,geography,AD-R-057-G01,affiliation,"Institute of Cardiovascular Science, Faculty of Population Health, University College London, London, United Kingdom.",0,117,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-057,AD,37645746,geography,AD-R-057-G02,affiliation,"Department of Cardiology, Amsterdam Cardiovascular Sciences, Amsterdam University Medical Centres, University of Amsterdam, Amsterdam, the Netherlands.",197,348,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-057,AD,37645746,method_model,AD-R-057-M01,abstract,"After meta-analysis of three genome-wide association studies, comprising 44,288 participants, cis-Mendelian randomization showed that genes responsible for higher plasma SAP values are significantly associated with AD, Lewy body dementia and plasma tau concentration.",258,525,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-057,AD,37645746,outcome,AD-R-057-O01,abstract,"After meta-analysis of three genome-wide association studies, comprising 44,288 participants, cis-Mendelian randomization showed that genes responsible for higher plasma SAP values are significantly associated with AD, Lewy body dementia and plasma tau concentration.",258,525,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-057,AD,37645746,population,AD-R-057-P01,abstract,"After meta-analysis of three genome-wide association studies, comprising 44,288 participants, cis-Mendelian randomization showed that genes responsible for higher plasma SAP values are significantly associated with AD, Lewy body dementia and plasma tau concentration.",258,525,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-061,AD,20624932,entity,AD-R-061-E01,abstract,GCPII also degrades soluble oligomers and fibrils and can reduce the endogenous plaque size in brain sections obtained from amyloid precursor protein (APP) Swedish/presinilin (PS)-1ΔE9 transgenic mice.,653,854,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-061,AD,20624932,entity,AD-R-061-E02,abstract,Proteolytic processing of amyloid peptides (Aβs) is one important mechanism that controls the brain Aβ level.,0,109,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-061,AD,20624932,geography,AD-R-061-G01,affiliation,"Division of Brain Diseases, Center for Biomedical Sciences, National Institute of Health, Korea Center for Disease Control and Prevention, Seoul, Korea.",0,152,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-061,AD,20624932,method_model,AD-R-061-M01,abstract,"Maldi-Tof/MS analysis showed that recombinant human GCPII cleaved the Aβ1-40 and Aβ1-42 monomers at their C-termini, producing smaller fragments, and Aβ1-14 that lacked aggregation property and cellular toxicity.",440,652,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-061,AD,20624932,method_model,AD-R-061-M02,abstract,"Overexpression of GCPII in either HEK293-APP Swedish cells or primary neurons and glial cells reduced the levels of secreted or exogenously supplemented Aβs and reduced Aβ-induced neurotoxicity, suggesting the biological significance of GCPII-mediated Aβ cleavage.",855,1119,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-061,AD,20624932,outcome,AD-R-061-O01,abstract,GCPII also degrades soluble oligomers and fibrils and can reduce the endogenous plaque size in brain sections obtained from amyloid precursor protein (APP) Swedish/presinilin (PS)-1ΔE9 transgenic mice.,653,854,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-061,AD,20624932,outcome,AD-R-061-O02,abstract,"Overexpression of GCPII in either HEK293-APP Swedish cells or primary neurons and glial cells reduced the levels of secreted or exogenously supplemented Aβs and reduced Aβ-induced neurotoxicity, suggesting the biological significance of GCPII-mediated Aβ cleavage.",855,1119,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-061,AD,20624932,outcome,AD-R-061-O03,abstract,"Moreover, treatment of 8-mo-old transgenic mice for 1 mo with 2-(phosphonomethyl)-pentanedioic acid (10 mg/kg, intraperitoneally), a specific GCPII inhibitor, increased cerebral Aβ content.",1120,1309,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-061,AD,20624932,outcome,AD-R-061-O04,abstract,These results suggest an important physiological role for GCPII in Aβ clearance in brain and provide the evidence that dysregulation of GCPII is involved in Alzheimer's disease pathology.,1310,1497,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-063,AD,22112898,entity,AD-R-063-E01,title,Mitosis-specific phosphorylation of amyloid precursor protein at threonine 668 leads to its altered processing and association with centrosomes.,0,144,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-063,AD,22112898,entity,AD-R-063-E02,abstract,We examined transgenic mice expressing human amyloid precursor protein (APP) and presenilin 1 (PS1) for changes in cell cycle regulatory proteins to determine whether there is a correlation between cell cycle activation and pathology development in AD.,208,460,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-063,AD,22112898,geography,AD-R-063-G01,affiliation,"Department of Molecular Medicine, University of South Florida, 12901 Bruce B, Downs Blvd,, Tampa, FL 33612, USA.",0,112,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-063,AD,22112898,outcome,AD-R-063-O01,abstract,"RESULTS: Our studies in the AD transgenic mice show significantly higher levels of cyclin E, cyclin D1, E2F1, and P-cdc2 in the cells in the vicinity of the plaques where maximum levels of Threonine 668 (Thr668)-phosphorylated APP accumulation was observed.",461,718,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-063,AD,22112898,outcome,AD-R-063-O02,abstract,"Also, Thr668 phosphorylation in mitosis correlates with increased processing of APP to generate Aβ and the C-terminal fragment of APP, which is prevented by pharmacological inhibitors of the G1/S transition.",1068,1275,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-063,AD,22112898,outcome,AD-R-063-O03,abstract,CONCLUSIONS: The data presented here suggests that cell cycle-dependent phosphorylation of APP may affect its normal cellular function.,1276,1411,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-065,AD,23474058,entity,AD-R-065-E01,abstract,"The neuropathologic diagnoses were Lewy body disease (LBD)(n=77, including 1 case with a duplication in the gene encoding α-synuclein), combined LBD and AD (n=59), MSA (n=19), AD (n=6), progressive supranulear palsy (PSP) (n=2), other mixed neurodegenerative pathologies (n=6), NBIA-1/LBD/tauopathy (n=1), and hypothalamic structural lesions (n=2).",1641,1989,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-065,AD,23474058,geography,AD-R-065-G01,affiliation,"Department of Neurology, Mayo Clinic, Rochester, MN 55905, USA. [email redacted from public snapshot]",0,79,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-065,AD,23474058,method_model,AD-R-065-M01,abstract,"Eighty-two (48%) had RBD confirmed by PSG, 64 (37%) had a classic history of recurrent dream enactment behavior, and 26 (15%) screened positive for RBD by questionnaire.",924,1093,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-065,AD,23474058,outcome,AD-R-065-O01,abstract,"RESULTS: 172 cases were identified, of whom 143 (83%) were men.",567,630,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-065,AD,23474058,outcome,AD-R-065-O02,abstract,"Among the neurodegenerative disorders associated with RBD (n=170), 160 (94%) were synucleinopathies.",1990,2090,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-065,AD,23474058,outcome,AD-R-065-O03,abstract,"CONCLUSIONS: In this large series of PSG-confirmed and probable RBD cases that underwent autopsy, the strong association of RBD with the synucleinopathies was further substantiated and a wider spectrum of disorders which can underlie RBD now are more apparent.",2223,2483,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-065,AD,23474058,population,AD-R-065-P01,title,Clinicopathologic correlations in 172 cases of rapid eye movement sleep behavior disorder with or without a coexisting neurologic disorder.,0,139,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-065,AD,23474058,population,AD-R-065-P02,abstract,"The neuropathologic diagnoses were Lewy body disease (LBD)(n=77, including 1 case with a duplication in the gene encoding α-synuclein), combined LBD and AD (n=59), MSA (n=19), AD (n=6), progressive supranulear palsy (PSP) (n=2), other mixed neurodegenerative pathologies (n=6), NBIA-1/LBD/tauopathy (n=1), and hypothalamic structural lesions (n=2).",1641,1989,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-068,AD,27760426,entity,AD-R-068-E01,title,Cl-NQTrp Alleviates Tauopathy Symptoms in a Model Organism through the Inhibition of Tau Aggregation-Engendered Toxicity.,0,121,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-068,AD,27760426,geography,AD-R-068-G01,affiliation,"Department of Molecular Microbiology and Biotechnology, Interdisciplinary Sagol School of Neurosciences, George S. Wise Faculty of Life Sciences, Tel Aviv University, Tel Aviv, Israel.",0,184,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-068,AD,27760426,intervention,AD-R-068-I01,title,Cl-NQTrp Alleviates Tauopathy Symptoms in a Model Organism through the Inhibition of Tau Aggregation-Engendered Toxicity.,0,121,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-068,AD,27760426,method_model,AD-R-068-M01,abstract,"Along these lines, we have previously demonstrated that a small naphthoquinone-tryptophan hybrid, termed NQTrp, is an effective modulator of tauopathy in vitro and in vivo.",416,588,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-068,AD,27760426,method_model,AD-R-068-M02,abstract,"We demonstrate that Cl-NQTrp inhibits the in vitro assembly of PHF6, the aggregation-prone fragment of tau, and alleviates tauopathy symptoms in a transgenic Drosophila model through the inhibition of tau aggregation-engendered toxicity.",977,1214,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-068,AD,27760426,outcome,AD-R-068-O01,title,Cl-NQTrp Alleviates Tauopathy Symptoms in a Model Organism through the Inhibition of Tau Aggregation-Engendered Toxicity.,0,121,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-068,AD,27760426,outcome,AD-R-068-O02,abstract,"Alzheimer's disease (AD) is the most abundant tauopathy and is characterized by Aβ-derived plaques and tau-derived tangles, resulting from the unfolding of the corresponding monomeric subunits into ordered β-sheet oligomers and fibrils.",0,236,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-068,AD,27760426,outcome,AD-R-068-O03,abstract,"We demonstrate that Cl-NQTrp inhibits the in vitro assembly of PHF6, the aggregation-prone fragment of tau, and alleviates tauopathy symptoms in a transgenic Drosophila model through the inhibition of tau aggregation-engendered toxicity.",977,1214,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-068,AD,27760426,outcome,AD-R-068-O04,abstract,These results suggest that Cl-NQTrp could be a unique potential therapeutic for AD since it targets aggregation of both Aβ and tau.,1215,1346,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,entity,AD-R-069-E01,abstract,"Moreover, the brains of these mice show increased signs of DNA damage, cell death, and hyperphosphorylated Tau-a critical mark in several neurodegenerative diseases.",374,539,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,entity,AD-R-069-E02,abstract,"Mechanistically, SIRT6 regulates Tau protein stability and phosphorylation through increased activation of the kinase GSK3α/β.",540,666,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,geography,AD-R-069-G01,affiliation,"Department of Life Sciences, Ben-Gurion University of the Negev, Beer-Sheva 84105, Israel.",0,90,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,geography,AD-R-069-G02,affiliation,"The Massachusetts General Hospital Cancer Center and The MGH Center for Regenerative Medicine, Harvard Medical School, Boston, MA 02114, USA; The Broad Institute of Harvard and MIT, Cambridge, MA 02142, USA.",93,300,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,geography,AD-R-069-G03,affiliation,"Paul Flechsig Institute for Brain Research, University of Leipzig, Liebigstrasse 19, 04103 Leipzig, Germany.",303,411,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,outcome,AD-R-069-O01,title,Neuroprotective Functions for the Histone Deacetylase SIRT6.,0,60,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,outcome,AD-R-069-O02,abstract,"Moreover, the brains of these mice show increased signs of DNA damage, cell death, and hyperphosphorylated Tau-a critical mark in several neurodegenerative diseases.",374,539,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,outcome,AD-R-069-O03,abstract,"Mechanistically, SIRT6 regulates Tau protein stability and phosphorylation through increased activation of the kinase GSK3α/β.",540,666,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,outcome,AD-R-069-O04,abstract,"Finally, SIRT6 mRNA and protein levels are reduced in patients with Alzheimer's disease.",667,755,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-069,AD,28355558,population,AD-R-069-P01,abstract,"Finally, SIRT6 mRNA and protein levels are reduced in patients with Alzheimer's disease.",667,755,medium
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,entity,AD-R-071-E01,abstract,CSF Aβ1-42 levels,895,912,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,entity,AD-R-071-E02,abstract,CSF t-tau,992,1001,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,entity,AD-R-071-E03,abstract,p-tau levels,1017,1029,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,entity,AD-R-071-E04,abstract,APOE genotype,767,780,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,geography,AD-R-071-G01,affiliation,"University of Texas Health Science Center at San Antonio, San Antonio, TX, USA",25,103,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,geography,AD-R-071-G02,affiliation,"University of Gothenburg, Gothenburg, Sweden",490,534,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,method_model,AD-R-071-M01,abstract,"CSF amyloid beta (Aβ1-42 ), total tau (t-tau), and phosphorylated tau (p-tau) data",378,460,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,method_model,AD-R-071-M02,abstract,identified individuals with chronic endorsement,493,540,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,method_model,AD-R-071-M03,abstract,"linear regression models adjusting for age, education, gender, APOE genotype",704,780,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,outcome,AD-R-071-O01,abstract,displayed lower CSF Aβ1-42 levels,879,912,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,outcome,AD-R-071-O02,abstract,No group differences were observed for CSF t-tau,953,1001,high
ndro-mvp-v0.1.2-20260823,2026-08-23,AD-R-071,AD,29953668,outcome,AD-R-071-O03,abstract,CSF biomarkers and SSD independently accounted for variance in cognitive performance,1752,1836,high
